,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
15651,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through mixed.', 'none of the above']",571034b5-a403-4d7b-8b5e-899b565eafb0,A microscopy image obtained through brightfield microscopy.,2,"{'pred': [3], 'probs': [[0.0004102979728486389, 0.005164680536836386, 0.15603743493556976, 0.7650430202484131, 0.0374554842710495, 0.035889118909835815]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
15652,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in cytology.', 'none of the above']",571034b5-a403-4d7b-8b5e-899b565eafb0,"A micrograph, typically studied in pathology.",0,"{'pred': [4], 'probs': [[0.0001891579886432737, 0.1663004606962204, 0.0010315681574866176, 2.8526721962407464e-06, 0.8322591781616211, 0.0002166747290175408]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
15653,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",571034b5-a403-4d7b-8b5e-899b565eafb0,A microscopy image frequently studied in pathology.,0,"{'pred': [4], 'probs': [[0.001245933584868908, 0.06178327649831772, 0.1045050099492073, 0.0003206989204045385, 0.8310919404029846, 0.0010531529551371932]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
15654,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Giemsa.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with Congo Red.', 'A micrograph stained with Toluidine Blue.', 'A micrograph stained with Basic fuchsin.', 'none of the above']",571034b5-a403-4d7b-8b5e-899b565eafb0,A micrograph stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9868689179420471, 3.6419849038793473e-06, 2.7099400767838233e-07, 0.007223977707326412, 7.721752808720339e-06, 0.005895409267395735]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
15655,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Giemsa.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with Congo Red.', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with Basic fuchsin.', 'none of the above']",571034b5-a403-4d7b-8b5e-899b565eafb0,A microscopy image stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9774500131607056, 1.3178105291444808e-05, 1.4496924904960906e-07, 0.019008813425898552, 3.056249988730997e-05, 0.003497341414913535]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
15656,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",cb18a28c-3914-4baa-b344-8d3618895c8e,A micrograph acquired through light microscopy.,1,"{'pred': [3], 'probs': [[0.035863399505615234, 0.0986090824007988, 0.18515142798423767, 0.6803760528564453]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15657,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",cb18a28c-3914-4baa-b344-8d3618895c8e,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.10625455528497696, 0.6538881659507751, 0.2117554247379303, 0.02810191549360752]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
15658,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'none of the above']",cb18a28c-3914-4baa-b344-8d3618895c8e,A micrograph acquired through brightfield microscopy.,3,"{'pred': [5], 'probs': [[0.05110956355929375, 0.00039809293230064213, 0.0624844953417778, 0.12251688539981842, 0.0028806887567043304, 0.7606103420257568]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15659,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'none of the above']",cb18a28c-3914-4baa-b344-8d3618895c8e,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.22929002344608307, 0.00021782121621072292, 0.12380621582269669, 0.53349769115448, 0.016226960346102715, 0.09696128219366074]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
15660,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in cytology.', 'none of the above']",cb18a28c-3914-4baa-b344-8d3618895c8e,"A micrograph, typically studied in pathology.",2,"{'pred': [4], 'probs': [[0.171002596616745, 3.1627891985408496e-06, 2.730539745243732e-05, 0.0001073961757356301, 0.8283593654632568, 0.000500112771987915]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
15661,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",cb18a28c-3914-4baa-b344-8d3618895c8e,A microscopy image frequently studied in pathology.,2,"{'pred': [4], 'probs': [[0.1213802769780159, 0.00018996415019501, 0.00038177502574399114, 0.024981392547488213, 0.85177081823349, 0.0012957352446392179]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
15662,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Wright-Giemsa.', 'A micrograph stained with Gram.', 'A micrograph stained with Giemsa.', 'A micrograph stained with IHC(HDab).', 'A micrograph without any staining.', 'none of the above']",cb18a28c-3914-4baa-b344-8d3618895c8e,A micrograph stained with Giemsa.,2,"{'pred': [0], 'probs': [[0.9930673837661743, 2.37992026086431e-07, 0.006924183573573828, 8.406020324258634e-10, 2.6830448973669263e-09, 8.177677045750897e-06]], 'pred_prompt': ['A micrograph stained with Wright-Giemsa.']}",none,none,none,none,none,none
15663,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with Gram.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image without any staining.', 'none of the above']",cb18a28c-3914-4baa-b344-8d3618895c8e,A microscopy image stained with Giemsa.,2,"{'pred': [0], 'probs': [[0.9853620529174805, 1.334841357447658e-07, 0.014634586870670319, 1.0738848033042814e-08, 8.204416701573791e-08, 3.065208829866606e-06]], 'pred_prompt': ['A microscopy image stained with Wright-Giemsa.']}",none,none,none,none,none,none
15664,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",6e0bb0c7-1caa-4992-aef8-d3576bf9139a,A micrograph acquired through light microscopy.,2,"{'pred': [3], 'probs': [[0.01903633028268814, 0.023232337087392807, 0.025194281712174416, 0.9325370192527771]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15665,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",6e0bb0c7-1caa-4992-aef8-d3576bf9139a,A microscopy image obtained through light microscopy.,2,"{'pred': [1], 'probs': [[0.05255398899316788, 0.46345239877700806, 0.4199836850166321, 0.06400991231203079]], 'pred_prompt': ['A microscopy image obtained through electron microscopy.']}",none,none,none,none,none,none
15666,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through synthetic.', 'none of the above']",6e0bb0c7-1caa-4992-aef8-d3576bf9139a,A micrograph acquired through brightfield microscopy.,0,"{'pred': [5], 'probs': [[0.02268756553530693, 0.002220350317656994, 0.045616909861564636, 0.011996784247457981, 2.2852522306493483e-05, 0.9174555540084839]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15667,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through synthetic.', 'none of the above']",6e0bb0c7-1caa-4992-aef8-d3576bf9139a,A microscopy image obtained through brightfield microscopy.,0,"{'pred': [2], 'probs': [[0.13421975076198578, 0.0038880796637386084, 0.5761843323707581, 0.09454118460416794, 0.0007290674257092178, 0.19043755531311035]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
15668,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'none of the above']",6e0bb0c7-1caa-4992-aef8-d3576bf9139a,"A micrograph, typically studied in pathology.",4,"{'pred': [2], 'probs': [[0.26147639751434326, 3.0493049052893184e-05, 0.7373554110527039, 0.00017276937433052808, 3.5437453334452584e-05, 0.0009295306517742574]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
15669,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",6e0bb0c7-1caa-4992-aef8-d3576bf9139a,A microscopy image frequently studied in pathology.,4,"{'pred': [2], 'probs': [[0.1327550858259201, 0.002312474185600877, 0.8219844698905945, 0.03818449378013611, 0.0015983766643330455, 0.0031651088502258062]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
15670,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Giemsa.', 'A micrograph stained with Toluidine Blue.', 'A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with Congo Red.', 'A micrograph stained with PAS.', 'none of the above']",6e0bb0c7-1caa-4992-aef8-d3576bf9139a,A micrograph stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9959491491317749, 0.0006282513495534658, 5.559581381930911e-07, 2.2539732924542477e-07, 3.2717056456021965e-05, 0.003388943849131465]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
15671,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Giemsa.', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with Congo Red.', 'A microscopy image stained with PAS.', 'none of the above']",6e0bb0c7-1caa-4992-aef8-d3576bf9139a,A microscopy image stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9951466917991638, 0.004140029661357403, 1.1438270348662627e-06, 1.1204733851855053e-07, 8.306312520289794e-05, 0.0006289304001256824]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
