,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
3116,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in cytology.', 'none of the above']",4b998088-a5b9-4948-b5af-c251f795d461,"A micrograph, typically studied in pathology.",3,"{'pred': [3], 'probs': [[0.0161906685680151, 0.14531676471233368, 7.592253041366348e-06, 0.8384634256362915, 2.098804725392256e-05, 5.655688255501445e-07]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3117,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",4b998088-a5b9-4948-b5af-c251f795d461,A microscopy image frequently studied in pathology.,3,"{'pred': [3], 'probs': [[0.12824423611164093, 0.03475077822804451, 0.00012306275311857462, 0.8328415155410767, 0.004033674020320177, 6.681823379039997e-06]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3118,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Gram.', 'A micrograph stained with H&E.', 'A micrograph stained with Papanicolaou.', 'A micrograph stained with Giemsa.', 'A micrograph stained with Wright-Giemsa.', 'none of the above']",4b998088-a5b9-4948-b5af-c251f795d461,A micrograph stained with H&E.,1,"{'pred': [1], 'probs': [[2.0366496755741537e-05, 0.9992080330848694, 2.810731700719771e-07, 0.0007651251507923007, 6.101045983086806e-06, 7.94086645328207e-08]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3119,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Gram.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Papanicolaou.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with Wright-Giemsa.', 'none of the above']",4b998088-a5b9-4948-b5af-c251f795d461,A microscopy image stained with H&E.,1,"{'pred': [1], 'probs': [[7.043415098451078e-05, 0.9994705319404602, 4.056400655372272e-07, 0.00045120541471987963, 7.277548775164178e-06, 8.447459265426005e-08]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3120,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",32181e81-0b01-4e7f-a08f-7653c9599e2d,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.011494767852127552, 0.018593408167362213, 0.5112075209617615, 0.45870429277420044]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3121,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",32181e81-0b01-4e7f-a08f-7653c9599e2d,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.0013036372838541865, 0.0244868416339159, 0.9673735499382019, 0.00683590117841959]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3122,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through darkfield microscopy.', 'none of the above']",32181e81-0b01-4e7f-a08f-7653c9599e2d,A micrograph acquired through brightfield microscopy.,0,"{'pred': [3], 'probs': [[0.2793838083744049, 0.008348045870661736, 0.1859188675880432, 0.43097108602523804, 0.0017288487870246172, 0.09364934265613556]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3123,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'none of the above']",32181e81-0b01-4e7f-a08f-7653c9599e2d,A microscopy image obtained through brightfield microscopy.,0,"{'pred': [3], 'probs': [[0.3548603057861328, 0.00031681600376032293, 0.16537953913211823, 0.47210562229156494, 0.0012646453687921166, 0.006073037162423134]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3124,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in pathology.', 'none of the above']",32181e81-0b01-4e7f-a08f-7653c9599e2d,"A micrograph, typically studied in pathology.",4,"{'pred': [4], 'probs': [[0.07898371666669846, 0.009842585772275925, 0.0006795348599553108, 1.9555834285256424e-07, 0.9104718565940857, 2.2122820155345835e-05]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3125,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",32181e81-0b01-4e7f-a08f-7653c9599e2d,A microscopy image frequently studied in pathology.,4,"{'pred': [4], 'probs': [[0.025703785941004753, 0.12437940388917923, 0.010513740591704845, 0.0003066834469791502, 0.8387858867645264, 0.0003104489005636424]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3126,stain_0,A micrograph stained with {class}.,"['A micrograph stained with IHC(HDab).', 'A micrograph stained with H&E.', 'A micrograph stained with Alcian Blue.', 'A micrograph without any staining.', 'A micrograph stained with Papanicolaou.', 'none of the above']",32181e81-0b01-4e7f-a08f-7653c9599e2d,A micrograph stained with H&E.,1,"{'pred': [3], 'probs': [[6.831986684119329e-05, 0.2327377200126648, 0.0028024010825902224, 0.7643542885780334, 1.1470190202089725e-06, 3.613033550209366e-05]], 'pred_prompt': ['A micrograph without any staining.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3127,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with IHC(HDab).', 'A microscopy image stained with H&E.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image without any staining.', 'A microscopy image stained with Papanicolaou.', 'none of the above']",32181e81-0b01-4e7f-a08f-7653c9599e2d,A microscopy image stained with H&E.,1,"{'pred': [3], 'probs': [[0.00021301815286278725, 0.15104377269744873, 0.002928451169282198, 0.8457986116409302, 9.911489087244263e-07, 1.5064872059156187e-05]], 'pred_prompt': ['A microscopy image without any staining.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3128,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",ae72b4d4-ace3-419f-ba0b-a94e6fce34f2,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[5.739453627029434e-05, 0.032625652849674225, 0.9627336263656616, 0.0045833648182451725]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3129,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",ae72b4d4-ace3-419f-ba0b-a94e6fce34f2,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[3.767396992770955e-05, 0.04353656992316246, 0.9556158185005188, 0.000809917226433754]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3130,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through synthetic.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",ae72b4d4-ace3-419f-ba0b-a94e6fce34f2,A micrograph acquired through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.00034369551576673985, 0.08829993009567261, 0.03132031857967377, 0.009963449090719223, 0.8690431714057922, 0.0010294589446857572]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3131,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through synthetic.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",ae72b4d4-ace3-419f-ba0b-a94e6fce34f2,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.0003031096130143851, 0.011531953699886799, 0.028768623247742653, 0.0006058484432287514, 0.9585806131362915, 0.0002098349796142429]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3132,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in radiology.', 'none of the above']",ae72b4d4-ace3-419f-ba0b-a94e6fce34f2,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[0.00043475275742821395, 0.9818177819252014, 9.530415991321206e-05, 5.1050287765974645e-06, 0.01764335110783577, 3.6347441891848575e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3133,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in radiology.', 'none of the above']",ae72b4d4-ace3-419f-ba0b-a94e6fce34f2,A microscopy image frequently studied in pathology.,1,"{'pred': [1], 'probs': [[0.002114763017743826, 0.9483488202095032, 0.002920864848420024, 0.001871368964202702, 0.04472747817635536, 1.6697129467502236e-05]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
